#Data tag : online , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
378985:9474,04/06/24 00:24:34,768,HLT_PFJet320_v27,0.000007864,0.000007755
378993:9475,04/06/24 08:01:17,79,HLT_PFJet320_v27,0.000002402,0.000002346
379006:9475,04/06/24 10:52:20,23,HLT_PFJet320_v27,0.000001079,0.000001058
379011:9475,04/06/24 11:58:18,399,HLT_PFJet320_v27,0.000015769,0.000014258
379012:9475,04/06/24 14:37:43,73,HLT_PFJet320_v27,0.000002579,0.000002544
379028:9476,04/06/24 19:56:15,534,HLT_PFJet320_v27,0.000023700,0.000023146
379031:9476,04/07/24 00:02:34,289,HLT_PFJet320_v27,0.000011845,0.000011598
379058:9479,04/07/24 09:34:30,826,HLT_PFJet320_v27,0.000311153,0.000303055
379075:9483,04/08/24 02:29:09,375,HLT_PFJet320_v27,0.000130094,0.000127085
379154:9485,04/08/24 22:13:02,1049,HLT_PFJet320_v27,0.000360350,0.000351684
379238:9496,04/10/24 16:44:48,286,HLT_PFJet320_v27,0.000549500,0.000530378
379243:9497,04/10/24 20:30:21,299,HLT_PFJet320_v27,0.000609634,0.000599553
379252:9499,04/11/24 01:57:11,644,HLT_PFJet320_v27,0.001428585,0.001395197
379253:9499,04/11/24 06:08:54,104,HLT_PFJet320_v27,0.000246672,0.000243300
379338:9510,04/12/24 14:27:21,170,HLT_PFJet320_v27,0.000403153,0.000364786
379774:9549,04/21/24 03:13:58,157,HLT_PFJet320_v27,0.001628254,0.001552332
379355:9512,04/13/24 03:39:10,20,HLT_PFJet320_v27,0.000094277,0.000089610
379416:9517,04/14/24 17:34:18,195,HLT_PFJet320_v27,0.001319500,0.001239537
379420:9518,04/14/24 21:02:55,516,HLT_PFJet320_v27,0.003504972,0.003309855
379425:9519,04/15/24 02:03:52,203,HLT_PFJet320_v27,0.001217188,0.001145705
379433:9520,04/15/24 05:13:11,21,HLT_PFJet320_v27,0.000045186,0.000041169
379442:9521,04/15/24 07:07:46,269,HLT_PFJet320_v27,0.001753887,0.001650838
379454:9523,04/15/24 11:25:22,498,HLT_PFJet320_v27,0.003393748,0.003086298
379456:9523,04/15/24 14:47:09,1199,HLT_PFJet320_v27,0.006683368,0.006279064
379470:9525,04/16/24 00:38:26,800,HLT_PFJet320_v27,0.005566014,0.005235108
379530:9530,04/17/24 01:12:13,593,HLT_PFJet320_v27,0.005998147,0.005604841
379618:9537,04/18/24 08:43:50,360,HLT_PFJet320_v27,0.003207950,0.003089886
379660:9539,04/18/24 16:49:04,1507,HLT_PFJet320_v27,0.013637624,0.013146523
379661:9539,04/19/24 02:37:20,406,HLT_PFJet320_v27,0.002525317,0.002491495
379729:9543,04/19/24 17:38:45,1465,HLT_PFJet320_v27,0.014380190,0.013939904
379765:9548,04/20/24 14:03:25,1695,HLT_PFJet320_v27,0.017429404,0.016562101
379866:9559,04/23/24 20:37:55,1347,HLT_PFJet320_v27,0.008822407,0.008588966
379984:9562,04/25/24 11:47:58,913,HLT_PFJet320_v27,0.007484276,0.007276503
380001:9564,04/25/24 20:39:17,691,HLT_PFJet320_v27,0.007506549,0.007244703
380005:9565,04/26/24 03:10:19,1062,HLT_PFJet320_v27,0.011526032,0.011048012
380007:9565,04/26/24 10:12:08,129,HLT_PFJet320_v27,0.001156436,0.001099340
380029:9566,04/26/24 15:02:20,55,HLT_PFJet320_v27,0.000352127,0.000324607
380030:9566,04/26/24 15:37:30,346,HLT_PFJet320_v27,0.004572606,0.004339014
380032:9566,04/26/24 19:11:02,19,HLT_PFJet320_v27,0.000228960,0.000215365
380033:9566,04/26/24 19:21:25,53,HLT_PFJet320_v27,0.000653271,0.000623384
380043:9567,04/26/24 22:44:31,900,HLT_PFJet320_v27,0.011279022,0.010729088
380049:9568,04/27/24 07:10:37,871,HLT_PFJet320_v27,0.011086126,0.010459592
380051:9568,04/27/24 12:55:48,735,HLT_PFJet320_v27,0.007089417,0.006831615
380052:9568,04/27/24 17:45:43,12,HLT_PFJet320_v27,0.000096135,0.000089882
380053:9568,04/27/24 17:57:47,128,HLT_PFJet320_v27,0.000988937,0.000958074
380056:9568,04/27/24 18:55:05,168,HLT_PFJet320_v27,0.001165639,0.001121070
380066:9569,04/27/24 22:17:19,552,HLT_PFJet320_v27,0.006922787,0.006588508
380074:9570,04/28/24 06:24:04,1306,HLT_PFJet320_v27,0.015272595,0.014617733
380115:9573,04/29/24 09:42:28,1792,HLT_PFJet320_v27,0.019839033,0.019064408
380195:9575,04/30/24 23:30:14,7,HLT_PFJet320_v27,0.000100094,0.000091977
380197:9575,05/01/24 00:09:50,357,HLT_PFJet320_v27,0.005134665,0.004856646
380235:9579,05/01/24 17:29:48,256,HLT_PFJet320_v27,0.003195372,0.002993779
380236:9579,05/01/24 19:12:09,57,HLT_PFJet320_v27,0.000820024,0.000732719
379613:9537,04/18/24 03:20:17,120,HLT_PFJet320_v28,0.000999523,0.000944231
379617:9537,04/18/24 04:23:35,664,HLT_PFJet320_v28,0.007060946,0.006630417
380306:9585,05/02/24 19:54:33,246,HLT_PFJet320_v28,0.003093636,0.002863670
380308:9585,05/02/24 21:44:38,35,HLT_PFJet320_v28,0.000503304,0.000422267
380309:9585,05/02/24 22:01:23,351,HLT_PFJet320_v28,0.005035224,0.004684598
380310:9585,05/03/24 00:19:19,1131,HLT_PFJet320_v28,0.011957764,0.011554348
380346:9593,05/03/24 16:31:34,566,HLT_PFJet320_v28,0.007573522,0.007112353
380348:9593,05/03/24 20:21:15,341,HLT_PFJet320_v28,0.004293479,0.004072907
380349:9593,05/03/24 22:39:04,695,HLT_PFJet320_v28,0.006627506,0.006423699
380360:9594,05/04/24 06:56:16,1928,HLT_PFJet320_v28,0.021277231,0.020478975
380377:9602,05/04/24 23:50:36,420,HLT_PFJet320_v28,0.005619223,0.005313186
380384:9603,05/05/24 06:57:47,751,HLT_PFJet320_v28,0.010274227,0.009730449
380385:9603,05/05/24 11:54:10,1247,HLT_PFJet320_v28,0.012361906,0.011933751
380399:9604,05/05/24 23:17:17,494,HLT_PFJet320_v28,0.006507656,0.006189586
380403:9604,05/06/24 03:21:24,251,HLT_PFJet320_v28,0.003325578,0.003169805
380444:9605,05/06/24 15:21:13,325,HLT_PFJet320_v28,0.004519823,0.004202892
380446:9605,05/06/24 17:33:05,1028,HLT_PFJet320_v28,0.012826066,0.012284529
380447:9605,05/07/24 00:20:05,810,HLT_PFJet320_v28,0.006504291,0.006353637
380466:9606,05/07/24 09:21:16,504,HLT_PFJet320_v28,0.006827288,0.006339496
380470:9606,05/07/24 13:06:34,1634,HLT_PFJet320_v28,0.016373820,0.015878956
380481:9608,05/08/24 05:37:58,860,HLT_PFJet320_v28,0.011743438,0.011078959
380513:9609,05/08/24 20:35:34,1158,HLT_PFJet320_v28,0.015253272,0.014489353
380517:9609,05/09/24 04:20:58,39,HLT_PFJet320_v28,0.000414755,0.000392636
380531:9610,05/09/24 07:02:24,1023,HLT_PFJet320_v28,0.013705548,0.012905094
380534:9610,05/09/24 13:56:20,746,HLT_PFJet320_v28,0.007070946,0.006865446
380537:9610,05/09/24 19:09:12,58,HLT_PFJet320_v28,0.000447536,0.000431507
380538:9610,05/09/24 19:36:56,144,HLT_PFJet320_v28,0.001013898,0.000993104
380564:9611,05/09/24 23:47:54,742,HLT_PFJet320_v28,0.010199328,0.009633266
380567:9611,05/10/24 04:54:24,1081,HLT_PFJet320_v28,0.010660444,0.010357665
380623:9614,05/11/24 20:40:52,388,HLT_PFJet320_v28,0.005127919,0.004813710
380624:9614,05/11/24 23:16:57,809,HLT_PFJet320_v28,0.010311600,0.009826380
380625:9614,05/12/24 04:34:00,7,HLT_PFJet320_v28,0.000071922,0.000066922
380626:9614,05/12/24 04:39:38,14,HLT_PFJet320_v28,0.000142426,0.000131967
380627:9614,05/12/24 04:48:42,808,HLT_PFJet320_v28,0.006827999,0.006671565
380647:9618,05/12/24 22:28:59,375,HLT_PFJet320_v28,0.005124723,0.004651533
380649:9618,05/13/24 01:56:15,401,HLT_PFJet320_v28,0.005278521,0.004979983
380933:9651,05/19/24 16:19:32,773,HLT_PFJet320_v28,0.000375815,0.000371464
380945:9653,05/20/24 06:39:35,245,HLT_PFJet320_v28,0.003145678,0.002968255
380947:9653,05/20/24 11:38:49,823,HLT_PFJet320_v28,0.008262424,0.008013823
380963:9654,05/20/24 20:42:43,922,HLT_PFJet320_v29,0.011621340,0.011083899
381022:9659,05/21/24 23:53:15,586,HLT_PFJet320_v29,0.006692732,0.006328918
381053:9661,05/22/24 09:14:55,108,HLT_PFJet320_v29,0.001057721,0.001011123
381065:9662,05/22/24 12:16:48,791,HLT_PFJet320_v29,0.010965505,0.010265845
381067:9662,05/22/24 17:33:10,313,HLT_PFJet320_v29,0.003865898,0.003714399
381113:9664,05/23/24 18:23:22,234,HLT_PFJet320_v29,0.002888563,0.002729417
381069:9662,05/22/24 20:20:02,307,HLT_PFJet320_v29,0.003080472,0.002923892
381070:9662,05/22/24 22:21:18,425,HLT_PFJet320_v29,0.003620364,0.003540555
381075:9663,05/23/24 03:44:42,426,HLT_PFJet320_v29,0.005751762,0.005421438
381078:9663,05/23/24 06:53:58,334,HLT_PFJet320_v29,0.004508149,0.004211770
381079:9663,05/23/24 09:06:56,396,HLT_PFJet320_v29,0.004344677,0.004141448
381080:9663,05/23/24 11:44:26,336,HLT_PFJet320_v29,0.003074730,0.002947569
381114:9664,05/23/24 20:11:10,458,HLT_PFJet320_v29,0.006579608,0.006153222
381115:9664,05/23/24 23:12:32,1294,HLT_PFJet320_v29,0.012749118,0.012344889
381147:9666,05/24/24 11:18:29,186,HLT_PFJet320_v29,0.002355529,0.002205982
381148:9666,05/24/24 12:38:03,264,HLT_PFJet320_v29,0.003881023,0.003629007
381149:9666,05/24/24 14:31:15,133,HLT_PFJet320_v29,0.001951026,0.001819103
381150:9666,05/24/24 15:25:36,41,HLT_PFJet320_v29,0.000584905,0.000547440
381151:9666,05/24/24 15:45:18,851,HLT_PFJet320_v29,0.009538806,0.009090053
381152:9666,05/24/24 21:19:14,193,HLT_PFJet320_v29,0.001646992,0.001595729
381164:9667,05/25/24 00:51:30,1151,HLT_PFJet320_v29,0.016218109,0.015165402
381190:9670,05/25/24 13:16:44,1098,HLT_PFJet320_v29,0.015416466,0.014430129
381191:9670,05/25/24 20:25:58,1121,HLT_PFJet320_v29,0.010487797,0.010171100
381199:9672,05/26/24 09:25:18,150,HLT_PFJet320_v29,0.001773894,0.001646764
381212:9674,05/27/24 04:02:15,372,HLT_PFJet320_v29,0.005223833,0.004898040
381286:9677,05/27/24 16:09:15,711,HLT_PFJet320_v29,0.010185086,0.009414347
381309:9680,05/28/24 06:47:14,425,HLT_PFJet320_v29,0.006009722,0.005649218
381358:9683,05/28/24 18:58:02,3,HLT_PFJet320_v29,0.000020113,0.000014227
381364:9684,05/28/24 21:34:05,427,HLT_PFJet320_v29,0.005878510,0.005441759
381365:9684,05/29/24 00:22:44,595,HLT_PFJet320_v29,0.008501031,0.007954676
